original,seasonal,trend
-0.6948213577270508,-0.37138092517852783,-0.32344043254852295
-0.5563916563987732,-0.22672095894813538,-0.3296706974506378
-0.755595326423645,-0.419748991727829,-0.33584633469581604
-0.80961674451828,-0.46784427762031555,-0.3417724668979645
-0.9480463862419128,-0.6015095710754395,-0.346536785364151
-0.9851861596107483,-0.632972776889801,-0.35221338272094727
-0.7826060652732849,-0.4245601296424866,-0.35804593563079834
-0.7522190809249878,-0.38859012722969055,-0.36362895369529724
-1.0560890436172485,-0.6865572929382324,-0.3695317208766937
-0.7724770903587341,-0.397323340177536,-0.3751537501811981
0.7536258101463318,1.1342300176620483,-0.38060423731803894
0.35521847009658813,0.7419827580451965,-0.3867642879486084
0.28093913197517395,0.674105167388916,-0.39316606521606445
-0.6441763639450073,-0.2444993555545807,-0.39967700839042664
-0.5462626218795776,-0.13884267210960388,-0.40741994976997375
-0.9109067320823669,-0.49564245343208313,-0.4152642786502838
-1.1033577919006348,-0.6803193092346191,-0.4230384826660156
-0.9075303673744202,-0.47730255126953125,-0.4302278161048889
-0.8366274237632751,-0.3993350565433502,-0.4372923672199249
-0.4415963590145111,0.0023863017559051514,-0.44398266077041626
0.41936883330345154,0.8698468208312988,-0.4504780173301697
0.30794981122016907,0.7654378414154053,-0.4574880003929138
0.14926210045814514,0.6135262250900269,-0.4642640948295593
0.21003611385822296,0.6810060739517212,-0.47096994519233704
0.5949381589889526,1.0721149444580078,-0.4771767854690552
0.9629586338996887,1.4467711448669434,-0.483812540769577
0.7367441654205322,1.2261475324630737,-0.4894033670425415
0.2944444417953491,0.789571225643158,-0.49512678384780884
1.0136035680770874,1.5142664909362793,-0.5006629824638367
1.2533231973648071,1.7594600915908813,-0.5061368942260742
0.7738838195800781,1.2850656509399414,-0.5111818909645081
0.24042311310768127,0.7553555965423584,-0.5149325132369995
-0.04656526818871498,0.47270265221595764,-0.5192679166793823
0.05810108408331871,0.5821722745895386,-0.524071216583252
0.07160641252994537,0.5997401475906372,-0.528133749961853
-0.24914532899856567,0.28272342681884766,-0.5318687558174133
-0.5462626218795776,-0.01031571626663208,-0.5359469056129456
-0.5530153512954712,-0.012553691864013672,-0.5404616594314575
-0.40445661544799805,0.13962310552597046,-0.5440797209739685
-0.6880687475204468,-0.14054250717163086,-0.5475262403488159
-0.009425600990653038,0.5419993996620178,-0.5514249801635742
0.3315841257572174,0.8851690292358398,-0.5535849332809448
0.3619711101055145,0.9195951223373413,-0.5576240420341492
0.010832412168383598,0.5710608959197998,-0.5602284669876099
-0.5631443858146667,0.00025767087936401367,-0.5634020566940308
-0.5563916563987732,0.009388625621795654,-0.5657802820205688
-0.36394065618515015,0.20523935556411743,-0.5691800117492676
-0.4753596782684326,0.09632337093353271,-0.5716830492019653
-0.6678107380867004,-0.09409254789352417,-0.5737181901931763
-1.0155731439590454,-0.4387047290802002,-0.5768684148788452
-1.1540027856826782,-0.5738438367843628,-0.5801589488983154
-1.1607553958892822,-0.5776801705360413,-0.583075225353241
-1.214776873588562,-0.6284500956535339,-0.5863267779350281
-1.3194432258605957,-0.7305821776390076,-0.5888610482215881
-1.2485402822494507,-0.6565524935722351,-0.5919877886772156
-1.1506264209747314,-0.5548490285873413,-0.5957773923873901
-1.2958087921142578,-0.6969826817512512,-0.5988261103630066
-1.1472500562667847,-0.5454140901565552,-0.6018359661102295
-0.9345411062240601,-0.3295861482620239,-0.6049549579620361
-1.2552927732467651,-0.6472811698913574,-0.6080116033554077
-1.0358309745788574,-0.4246770739555359,-0.6111539006233215
-1.2046478986740112,-0.5905777812004089,-0.6140701174736023
-1.2417875528335571,-0.6248947381973267,-0.6168928146362305
-1.3970988988876343,-0.7774146199226379,-0.6196842789649963
-0.8400037288665771,-0.21844804286956787,-0.6215556859970093
-1.093228816986084,-0.4692871570587158,-0.6239416599273682
-1.0527127981185913,-0.4266579747200012,-0.6260548233985901
-1.2181531190872192,-0.5906479954719543,-0.6275051236152649
-1.1506264209747314,-0.5216085910797119,-0.6290178298950195
-0.5800260305404663,0.05048888921737671,-0.630514919757843
-0.42133834958076477,0.2097925841808319,-0.6311309337615967
-0.7420900464057922,-0.11046010255813599,-0.6316299438476562
-1.0459600687026978,-0.4144938588142395,-0.6314662098884583
-1.1675081253051758,-0.5361276865005493,-0.6313804388046265
-1.0695945024490356,-0.43859612941741943,-0.6309983730316162
